,Index,filename,title,full-date,start-date,mid-date,end-date,circa,geography,country,url,image_url,artist,cleaned_artist,second_artist,Nickname,Notes,Attributed to,Attributed to.1,Attributed to.2,Copy of/After,In Style of,Workshop of,Circle of,width,height,area
5868,5868,0008058.jpeg,Portrait of a Young Man,1514,,1514,,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039931916;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0110021g_post.jpg,Franciabigio,Franciabigio,,,,,,,,,,,152,196,29792
5869,5869,0008060.jpeg,Portrait of a Florentine Lady as St. Mary Magdalen,c.1505,,1505,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000871358;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d0595/41822000871358.jpg,"Piero, di Cosimo, 1462-1521",di Cosimo Piero,,,,,,,,,,,149,200,29800
5870,5870,0008061.jpeg,Portrait of a Young Lady,ca. 1515,,1515,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_IFA_10312706428;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/ifa/ifa_kress_i09-04803_8b_srgb.jpg,"Palma, Jacopo, il vecchio, Italian, ca. 1479-1528, (painter),",il Vecchio Palma,,il vecchio Jacopo Palma,,,,,,,,,174,196,34104
5871,5871,0008063.jpeg,Flora (Portrait of a Young Woman),1510-15,1510,1512.5,1515,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_10313879859;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/russian_scala_art302374_as_8b_srgb.jpg,Francesco Melzi,Francesco Melzi,,,,,,,,,,,155,196,30380
5872,5872,0008065.jpeg,Portrait of a Young Senator,early 1500s,1500,1515,1530,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039614235;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0009967g_post.jpg,Giovanni Bellini,Giovanni Bellini,,,,,,,,,,,142,196,27832
5873,5873,0008066.jpeg,Portrait of a Woman as Saint Mary Magdalene,c. 1514-15,1514,1514.5,1515,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039488368;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0067767g_post.jpg,Florentine School; formerly attributed to Rosso Fiorentino,Anonymous,,,Florentine School; formerly attributed to Rosso Fiorentino,,,,,,,,146,196,28616
5874,5874,0008067.jpeg,Portrait of Niccolo Fabri,c. 1510,,1510,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10310356696;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_2071_post_as.jpg,"Vincenzo Catena, Italian, active 1480-1531",Vincenzo di Biagio Catena,,Vincenzo Catena,,,,,,,,,173,196,33908
5875,5875,0008068.jpeg,Portrait of a Gentleman,ca. 1515,,1515,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_IFA_10312706524;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/ifa/ifa_kress_i09-05172_8b_srgb.jpg,Pordenone,Pordenone,,,,,,,,,,,172,196,33712
5876,5876,0008069.jpeg,Portrait of a Gentleman.,c. 1515.,,1515,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/NGA_REALI_1039653048;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/nga/reali/reali_0511701804_post_cin_as.jpg,"Pordenone, Giovanni Antonio c.1484-1539. Attributed.",Unsure,,,,Pordenone,,,,,,,161,196,31556
5877,5877,0008070.jpeg,Portrait of a Young Girl,ca. 1515,,1515,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_IFA_10312706212;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/ifa/ifa_kress_i09-05003_8b_srgb.jpg,"Correggio, Italian, ca. 1489-1534, (painter),",Correggio,,,,,,,,,,,165,196,32340
5878,5878,0008071.jpeg,Portrait of Giambattista Memmo,c. 1510,,1510,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10310356719;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_0357_post.jpg,"Vincenzo Catena, Italian, c. 1475-1531",Vincenzo di Biagio Catena,,Vincenzo Catena,,,,,,,,,170,196,33320
5879,5879,0008073.jpeg,Portrait of a Young Man (Young Giustiniani),c.1505-6,1505,1505.5,1506,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000567147;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d0753/41822000567147.jpg,"Giorgione, 1477-1511",Giorgione,,,,,,,,,,,154,200,30800
5880,5880,0008078.jpeg,Portrait of a Poet,about 1516,,1516,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313767155;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng636_8b_srgb.jpg,"Palma Vecchio, about 1480 - 1528",Palma Vecchio,,,,,,,,,,,151,196,29596
5881,5881,0008080.jpeg,Self-Portrait,ca. 1516,,1516,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_IFA_10312706786;prevRouteTS=1568740117049,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/ifa/ifa_kress_i09-05209_8b_srgb.jpg,"Franciabigio, Italian (Florentine), 1484-1525, (painter),",Franciabigio,,,,,,,,,,,163,196,31948
5882,5882,0008083.jpeg,Portrait of a Woman,c. 1510,,1510,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_10310473841;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0011403g_post.jpg,Attributed to Giovanni Antonio Boltraffio,Unsure,,,,Giovanni Antonio Boltraffio,,,,,,,163,196,31948
5883,5883,0008085.jpeg,Self-Portrait,c. 1516,,1516,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10312336436;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_1060_post_as_8b_srgb.jpg,"Franciabigio (Francesco di Cristofano), Italian, 1484-1525",Franciabigio,,,,,,,,,,,154,196,30184
5884,5884,0008086.jpeg,Portrait of Maddalena Doni,c.1506,,1506,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822001840352;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d0612/41822001840352.jpg,"Raphael, 1483-1520",Raphael,,,,,,,,,,,149,200,29800
5885,5885,0008088.jpeg,Portrait of a Man,shortly after 1497,,1497,,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/MMA_IAP_10311575834;prevRouteTS=1568740130589;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/met/d0001/dt8842_as_8b_srgb.jpg,"Fra Bartolomeo (Bartolomeo di Paolo del Fattorino), Italian, Florentine, 1473-1517",Fra Bartolomeo,,,,,,,,,,,152,196,29792
5886,5886,0008089.jpeg,Portrait of a Gentleman,late 15th-early 16th century,1470,1500,1530,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039614372;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0046912g_post.jpg,Altobello Melone,Altobello Melone,,,,,,,,,,,172,196,33712
5887,5887,0008091.jpeg,Portrait of a Man in a Fur Coat,1516-18,1516,1517,1518,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000609592;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d0582/41822000609592.jpg,"Palma, il Vecchio, 1480?-1528",il Vecchio Palma,,,,,,,,,,,153,200,30600
5888,5888,0008092.jpeg,Portrait of a Young Man,about 1517-18,1517,1517.5,1518,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313766650;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng690_8b_srgb.jpg,"Andrea del Sarto, 1486 - 1530",Andrea del Sarto,,,,,,,,,,,154,196,30184
5889,5889,0008094.jpeg,Portrait of a Man in a Fur Coat,1516-18,1516,1517,1518,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000609584;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d0582/41822000609584.jpg,"Palma, il Vecchio, 1480?-1528",il Vecchio Palma,,,,,,,,,,,156,200,31200
5890,5890,0008095.jpeg,Portrait of a Man in a Red Cap,c. 1516,,1516,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_FRICK_103804613;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/frick/tfc_.19151116.jpg,"Titian (Tiziano Vecellio), European; Southern European; Italian, 1477/1490-1576",Titian,,Tiziano Vecelli,,,,,,,,,172,200,34400
5891,5891,0008096.jpeg,Joanna of Aragon,1518,,1518,,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822003714845;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d6013/41822003714845.jpg,"Raphael, 1483-1520",Raphael,,,,,,,,,,,157,200,31400
5892,5892,0008097.jpeg,Portrait of a Young Man holding a Letter,1518,,1518,,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313766658;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng6584_8b_srgb.jpg,"Rosso Fiorentino, 1494 - 1540",Rosso Fiorentino,,,,,,,,,,,153,196,29988
5893,5893,0008098.jpeg,Portrait of a Young Man,about 1518,,1518,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313768368;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng1052_8b_srgb.jpg,Italian,Anonymous,,,,,,,,,,,149,196,29204
5894,5894,0008099.jpeg,Portrait of Barbara Pallavicino,2nd decade of 16th C,1510,1515,1519,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039613405;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0088916g_post.jpg,Alessandro Araldi,Alessandro Araldi,,,,,,,,,,,158,196,30968
5895,5895,0008101.jpeg,"Portrait of a Man, Said to be Christopher Columbus (born about 1446, died 1506)",1519,,1519,,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/MMA_IAP_1039652127;prevRouteTS=1568740130589;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/met/d0001/mma_dt369_post_8b_srgb.jpg,"Sebastiano del Piombo (Sebastiano Luciani), Italian, Venetian, born about 1485, died 1547",Sebastiano del Piombo,,,,,,,,,,,162,196,31752
5896,5896,0008103.jpeg,Portrait of a Man,c. 1510s,1510,1515,1519,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_CL_103799695;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/clev/cma_.1940.539.jpg,"Bartolommeo Veneto, European; Southern European; Italian, 1781 - 1840, (artist),",Bartolommeo Veneto,,,,,,,,,,,149,200,29800
5897,5897,0008105.jpeg,Portrait of a Man with a Glove,ca. 1519,,1519,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AHSC_ORPHANS_1071314140;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/aic/orphans/new_rbx_100_img0054_as_8srgb.jpg,"Titian, Italian, ca. 1490-1576",Titian,,Tizian Venezia,,,,,,,,,170,196,33320
5898,5898,0008106.jpeg,Portrait of a Young Man,c.1505-10,1505,1507.5,1510,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822003808399;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/redux/41822003808399.jpg,"Catena, Vincenzo di, ca.1470-1531",Vincenzo di Biagio Catena,,Vincenzo Catena,,,,,,,,,152,196,29792
5899,5899,0008109.jpeg,Portrait of a Cardinal,c. 1517,,1517,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310119699;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40081408_8b_srgb.jpg,Raphael,Raphael,,,,,,,,,,,153,196,29988
5900,5900,0008110.jpeg,Portrait of a Gentleman,c. 1520,,1520,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_NGA_10312356911;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/nga/nga_a10204_f_8b_srgb.jpg,"Bartolomeo Veneto, Lombard-Venetian",Lombard-Venetian Bartolomeo Veneto,,,,,,,,,,,148,196,29008
5901,5901,0008111.jpeg,Portrait of a Young Man,ca. 1520,,1520,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_IFA_10312706563;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/ifa/ifa_kress_i09-05608_8b_srgb.jpg,"Franciabigio, Italian (Florentine), 1484-1525, (painter),",Franciabigio,,,,,,,,,,,163,196,31948
5902,5902,0008112.jpeg,Portrait of a Woman with a Lute,c. 1510-1520,1510,1515,1520,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039929529;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0035466g_post.jpg,Andrea Solario,Andrea Solario,,,,,,,,,,,156,196,30576
5903,5903,0008113.jpeg,Portrait of a Gentleman,c. 1520,,1520,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10312336764;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_0524_post_as_8b_srgb.jpg,"Girolamo Romanino, Italian, 1484/87-1562",Girolamo Romanino,,,,,,,,,,,168,196,32928
5904,5904,0008114.jpeg,Portrait of a Man,ca. 1515,,1515,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/MMA_IAP_10311574856;prevRouteTS=1568740130589;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/met/d0001/dt2774_as_8b_srgb.jpg,"Titian (Tiziano Vecellio), Italian, Venetian, born about 1488, died 1576",Titian,,Tiziano Vecelli,,,,,,,,,176,196,34496
5905,5905,0008115.jpeg,Portrait of a Lady,about 1510-20,1510,1515,1520,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313768161;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng631_8b_srgb.jpg,"Italian, Venetian",Anonymous,,,Venetian,,,,,,,,155,196,30380
5906,5906,0008116.jpeg,Portrait of a Humanist,c. 1520,,1520,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGA_KRESSIG_10312335881;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/nga/nga_e10837_20-ol_8b_srgb.jpg,"Sebastiano del Piombo, Venetian",Sebastiano del Piombo,,,,,,,,,,,146,196,28616
5907,5907,0008118.jpeg,Portrait of a Lady,c. 1518,,1518,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_10313879803;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/russian_scala_art127900_as_8b_srgb.jpg,Correggio,Correggio,,,,,,,,,,,164,196,32144
5908,5908,0008120.jpeg,Portrait of a Lady,about 1515-20,1515,1517.5,1520,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313768155;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng595_8b_srgb.jpg,"Italian, Venetian",Anonymous,,,Venetian,,,,,,,,153,196,29988
5909,5909,0008121.jpeg,Portrait of a Jeweler,c. 1517-1518,1517,1517.5,1518,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310752799;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40080827_8b_srgb.jpg,Pontormo (1494-1557),Pontormo,,,,,,,,,,,149,196,29204
5910,5910,0008122.jpeg,Portrait of a Musician,c. 1515,,1515,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10310356691;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_0206_post.jpg,"Bernardino Licinio, attributed to, Italian, active 1511-1549",Unsure,,,,Bernardino Licinio,,,,,,,155,196,30380
5911,5911,0008124.jpeg,Portrait of a Knight of Malta,c. 1515,,1515,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039488369;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0067772g_post.jpg,Titian,Titian,,Tizian Venezia,,,,,,,,,157,196,30772
5912,5912,0008125.jpeg,Portrait of a Gentleman,c. 1520,,1520,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGAIG_10313951358;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/nga_l01_a10204_8b_srgb.jpg,Bartolomeo Veneto,Bartolomeo Veneto,,,,,,,,,,,148,196,29008
5913,5913,0008126.jpeg,Portrait of a Musician,around 1518,,1518,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_10310197813;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0112662g_post.jpg,Pontormo,Pontormo,,,,,,,,,,,149,196,29204
5914,5914,0008127.jpeg,Portrait of a Gentleman,ca. 1520,,1520,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_IFA_10312706873;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/ifa/ifa_kress_i09-05173_8b_srgb.jpg,Romanino,Romanino,,,,,,,,,,,172,196,33712
5915,5915,0008128.jpeg,Portrait of a Young Girl,c. 1515,,1515,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10310356749;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_0427_post.jpg,"Antonio Allegri Correggio, attributed to, Italian, 1494-1534",Unsure,,,,Antonio Allegri Correggio,,,,,,,153,196,29988
5916,5916,0008130.jpeg,Portrait of a Man with a Dog,1520,,1520,,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGAIG_10313967272;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/nga_l01_a14600_8b_srgb.jpg,Cariani,Giovanni Cariani,,Cariani,,,,,,,,,155,196,30380
5917,5917,0008132.jpeg,"Portrait of Joan of Aragon, Vice-Queen of Naples",c. 1518,,1518,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039779012;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0130344g_post.jpg,Giulio Romano; face attributed to Raphael,Giulio Romano,Raphael,,face attributed to Raphael,,,,,,,,153,196,29988
5918,5918,0008133.jpeg,Portrait of a young man,c.1510,,1510,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000567253;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d0753/41822000567253.jpg,"Giorgione, 1477-1511",Giorgione,,,,,,,,,,,169,200,33800
5919,5919,0008134.jpeg,Portrait of a Man,c.1510,,1510,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000617959;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d0608/41822000617959.jpg,"Previtali, Andrea, c.1470-1528",Andrea Previtali,,,,,,,,,,,163,200,32600
5920,5920,0008135.jpeg,Portrait of Gentleman,1520,,1520,,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039778819;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0025005g_post.jpg,Bartolomeo Veneto,Bartolomeo Veneto,,,,,,,,,,,145,196,28420
5921,5921,0008136.jpeg,Portrait of Doctor Parma,1515-20,1515,1517.5,1520,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000639789;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d0923/41822000639789.jpg,"Titian, ca. 1488-1576",Titian,,Tizian Venezia,,,,,,,,,174,200,34800
5922,5922,0008138.jpeg,Portrait of a Gentleman,ca. 1520,,1520,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_IFA_10312706707;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/ifa/ifa_kress_i09-05011_8b_srgb.jpg,"Bartolomeo Veneto, Italian, active 1502, died 1531, (painter),",Bartolomeo Veneto,,,,,,,,,,,162,196,31752
5923,5923,0008139.jpeg,Portrait of a Man,c. 1520,,1520,,yes,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039772036;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_c23799_post_8b.jpg,"Correggio (Italian, c.1494-1534) (attributed to)",Unsure,,,,Correggio,,,,,,,150,196,29400
5924,5924,0008140.jpeg,Portrait of a Humanist,1520,,1520,,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGAIG_10313953184;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/nga_l01_e10837_8b_srgb.jpg,Sebastiano del Piombo,Sebastiano del Piombo,,,,,,,,,,,144,196,28224
5925,5925,0008141.jpeg,"Portrait of Cosimo de' Medici, Pater Patriae",1518-19,1518,1518.5,1519,,Europe,Italy,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039488578;prevRouteTS=1568740130589,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0082256g_post.jpg,Pontormo,Pontormo,,,,,,,,,,,147,196,28812
